[14:35:28] [main/INFO]: ModLauncher running: args [--username, Yuu144Y, --version, forge-47.3.0, --gameDir, C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft, --assetsDir, C:\Users\Yuu14\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 0fffc02a5c5649299daea19b9ee969a0, --accessToken, ????????, --clientId, MzhlZmZiMGItZGU3MC00NDQ1LTkwOGItNjVhY2I3YmY2ZWI5, --xuid, 2535408374808481, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Yuu14\curseforge\minecraft\Install\quickPlay\java\1739712926884.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:35:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[14:35:29] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[14:35:29] [main/INFO]: Trying GL version 4.6
[14:35:30] [main/INFO]: Requested GL version 4.6 got version 4.6
[14:35:30] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[14:35:30] [main/INFO]: crimes against java were committed
[14:35:30] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[14:35:30] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Yuu14/curseforge/minecraft/Instances/144Craft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23384%23387!/ Service=ModLauncher Env=CLIENT
[14:35:30] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[14:35:30] [main/INFO]: Found mod file MekanismTools-1.20.1-10.4.10.66.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file MekanismWeapons-1.20.1-1.5.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file melody_forge_1.0.3_MC_1.20.1-1.20.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file merequester-forge-1.20.1-1.1.5.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file mob_grinding_utils-1.20.1-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file modernfix-forge-5.19.6+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file modular-routers-12.1.1+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file moonlight-1.20-2.13.37-forge.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file MouseTweaks-forge-mc1.20.1-2.25.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file mowziesmobs-1.6.5.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file MysticalAgradditions-1.20.1-7.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file MysticalAgriculture-1.20.1-7.0.14.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file naturalist-forge-4.0.3-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file NaturesCompass-1.20.1-1.11.2-forge.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file OctoLib-FORGE-0.4.2+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file oculus-flywheel-compat-forge1.20.1+1.1.2.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file oculus-mc1.20.1-1.7.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file overloadedarmorbar-1.20.1-1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Paraglider-forge-20.1.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Patchouli-1.20.1-84-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file phosphophyllite-1.20.1-0.7.0-alpha.0.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file PigPen-Forge-1.20.1-15.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file pigzilla-1.3.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file pipez-forge-1.20.1-1.2.16.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Placebo-1.20.1-8.6.2.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file player-animation-lib-forge-1.0.2-rc1+1.20.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file pneumaticcraft-repressurized-6.0.18+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file polyeng-forge-0.1.1-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file polymorph-forge-0.49.5+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Powah-5.0.7.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file productivebees-1.20.1-12.6.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file projectile_damage-forge-3.2.2+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file pylons-1.20.1-4.2.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Quark-4.0-460.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file quartz-1.20.1-0.2.0-alpha.0.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file questsadditions-1.4.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file rarcompat-1.20.1-0.1.7.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file refinedpolymorph-0.1.1-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file refinedstorage-1.12.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file refinedstorageaddons-0.10.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file relics-1.20.1-0.8.0.7.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.2.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file rftoolsbase-1.20-5.0.5.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file rhino-forge-2001.2.3-build.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file RSInfinityBooster-1.20.1-1.0+41.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file rsrequestify-1.20.1-2.3.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file rubidium-extra-0.5.4.3+mc1.20.1-build.121.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Runelic-Forge-1.20.1-18.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file shetiphiancore-forge-1.20.1-1.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file silent-gear-1.20.1-3.6.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file silent-lib-1.20.1-8.0.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file simplemagnets-1.1.12-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file sliceanddice-forge-3.3.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.20.17.1150.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file sophisticatedcore-1.20.1-0.7.12.805.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file sophisticatedstorage-1.20.1-0.11.3.977.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file soulslike-weaponry-1.1.5-1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Steam_Rails-1.6.7+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file StorageDrawers-1.20.1-12.9.12.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file StructureCompass-1.20.1-2.1.0.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file supermartijn642configlib-1.1.8-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file supermartijn642corelib-1.1.17a-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file supplementaries-1.20-3.1.11.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file tectonic-forge-1.20.1-2.4.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Terralith_1.20.x_v2.5.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file tesseract-1.0.36-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_cultivation-1.20.1-11.0.1.24.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_dynamics-1.20.1-11.0.1.23.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_expansion-1.20.1-11.0.1.29.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_foundation-1.20.1-11.0.6.70.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_innovation-1.20.1-11.0.1.23.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_integration-1.20.1-11.0.1.27.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file thermal_locomotion-1.20.1-11.0.1.19.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file ThermalExtra-3.2.1-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file time-in-a-bottle-4.0.4-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file titanium-1.20.1-3.8.32.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file tombstone-1.20.1-8.8.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file trashcans-1.0.18b-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file twilightforest-1.20.1-4.3.2508-universal.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file voicechat-forge-1.20.1-2.5.26.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file waystones-forge-1.20-14.1.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file wormhole-1.1.16-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file XaerosWorldMap_1.39.0_Forge_1.20.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file xnet-1.20-6.1.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsApi-1.20-Forge-4.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterDesertTemples-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterDungeons-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterEndIsland-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterMineshafts-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBetterStrongholds-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsBridges-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file YungsExtras-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file ZeroCore2-1.20.1-2.1.47.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/INFO]: Found mod file Zeta-1.0-24.jar of type MOD with provider {mods folder locator at C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods}
[14:35:30] [main/WARN]: Mod file C:\Users\Yuu14\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.3.0\fmlcore-1.20.1-47.3.0.jar is missing mods.toml file
[14:35:30] [main/WARN]: Mod file C:\Users\Yuu14\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.3.0\javafmllanguage-1.20.1-47.3.0.jar is missing mods.toml file
[14:35:30] [main/WARN]: Mod file C:\Users\Yuu14\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.3.0\lowcodelanguage-1.20.1-47.3.0.jar is missing mods.toml file
[14:35:30] [main/WARN]: Mod file C:\Users\Yuu14\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.3.0\mclanguage-1.20.1-47.3.0.jar is missing mods.toml file
[14:35:30] [main/INFO]: Found mod file fmlcore-1.20.1-47.3.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:30] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:30] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:30] [main/INFO]: Found mod file mclanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:30] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:30] [main/INFO]: Found mod file forge-1.20.1-47.3.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7ea899a9
[14:35:31] [main/WARN]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[14:35:31] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods\geckolib-forge-1.20.1-4.4.9.jar
[14:35:31] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: resourcefullib. Using Mod File: C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft\mods\resourcefullib-forge-1.20.1-2.1.29.jar
[14:35:31] [main/INFO]: Found 72 dependencies adding them to mods collection
[14:35:31] [main/INFO]: Found mod file fabric-transfer-api-v1-3.3.5+631c9cd677.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@5befbac1
